"logFC","logCPM","F","PValue","FDR","gene","neglog10FDR"
0.117663778312653,5.77627509580453,0.585197299486063,0.447514599698372,0.7351160941495,"CXorf38",0.133644068987842
-0.120728471734772,5.12132692966695,0.584937586346337,0.447539075363234,0.7351160941495,"FAM76B",0.133644068987842
0.0977352666029081,7.7057971979786,0.584799230339625,0.447710669127785,0.735228013392274,"NUAK1",0.133577953975172
0.271740947318864,5.78194914836216,0.584494196762047,0.447749106679402,0.735228013392274,"C5AR1",0.133577953975172
0.112032046512942,7.46913303271672,0.58429938008953,0.447907567675776,0.73537169262105,"FBXL20",0.133493091865973
-0.138437424165406,4.75431484978443,0.582559403724678,0.448263909216118,0.735728546869604,"PSMC4",0.133282392649331
-0.272865684711233,5.48465310376651,0.581703358704801,0.448315812258112,0.735728546869604,"RALYL",0.133282392649331
0.103668009792887,5.06001339218587,0.582985271185247,0.44833791117259,0.735728546869604,"NELFA",0.133282392649331
0.115609287531211,5.87417941236593,0.58276062110438,0.448494348946141,0.735818150342489,"SMU1",0.133229503680256
-0.0985364209965044,6.32367945617168,0.582683742911407,0.448534522407942,0.735818150342489,"SMARCA4",0.133229503680256
-0.161619610654886,6.4818444150461,0.581966110926766,0.44880881465254,0.736040596125339,"PYGL",0.133098231604071
0.162329496238635,5.44203014342665,0.581621793466919,0.44884024552471,0.736040596125339,"SMARCD3",0.133098231604071
-0.168402786377521,3.63423373937168,0.57994429306506,0.448938268579949,0.736040596125339,"C8orf76",0.133098231604071
-0.136125262044388,7.16929585250143,0.581600901809669,0.448954222532883,0.736040596125339,"FKBP15",0.133098231604071
-0.13062155082446,4.37298393889317,0.579989875989646,0.449145039503672,0.736236957351559,"ILF2",0.132982385787755
-0.169877410794035,4.34079241179778,0.579819398105558,0.449501232300434,0.736611166104722,"NBL1",0.132761702069608
-0.0999839201486332,5.76207802433301,0.579998670562727,0.449537881147718,0.736611166104722,"XPA",0.132761702069608
0.125444370028417,5.03769424775228,0.579720648097345,0.449586570067776,0.736611166104722,"INIP",0.132761702069608
0.13508471358848,4.67609917848347,0.579090375334385,0.449819530587885,0.736876350850814,"CMTM4",0.132605381406105
0.154418236320274,4.75260456204625,0.578124121743128,0.450096503955016,0.737148167341862,"ERCC4",0.132445209845818
0.117656845300286,6.61568367778346,0.578598132558922,0.450127723915787,0.737148167341862,"METTL9",0.132445209845818
0.162782255180993,5.57410579506241,0.57685504547741,0.450444874792502,0.737404779235496,"PLEKHA7",0.132294051990443
-0.102837992449939,7.46428160486487,0.577735476988336,0.45045445459341,0.737404779235496,"DNAJC5",0.132294051990443
0.162606352701702,3.36950661449731,0.575934985480332,0.450497892245481,0.737404779235496,"TADA2B",0.132294051990443
